1681910254,18.185.127.49,AStream
1681910259,3.122.229.186,AStream
1681910264,3.75.232.89,AStream
1681910269,3.69.166.10,AStream
1681910274,3.68.74.122,AStream
1681910279,3.122.240.198,AStream
1681910284,3.73.153.115,AStream
1681910289,3.68.191.154,AStream
1681910294,18.195.247.111,AStream
1681910299,3.120.138.85,AStream
1682320748,52.57.41.105,AStream
1682320753,52.57.175.62,AStream
1682320758,18.184.3.9,AStream
1682320763,35.159.51.11,AStream
1682320768,54.93.223.24,AStream
1682320773,3.121.199.131,AStream
1682320778,18.184.8.189,AStream
1682320783,54.93.170.23,AStream
1682320788,3.75.199.45,AStream
1682320793,3.68.192.191,AStream
1682320798,35.159.49.207,AStream
1682320803,3.120.206.131,AStream
1682320808,18.196.100.71,AStream
1682320813,18.184.235.116,AStream
1682320818,3.73.0.35,AStream
1682320823,3.73.118.8,AStream
1682320828,18.197.31.159,AStream
1682320833,35.158.118.231,AStream
1682320838,18.193.105.136,AStream
1682320843,3.73.37.173,AStream
1682321664,54.93.38.74,AStream
1682321669,52.58.255.28,AStream
1682321674,3.73.119.240,AStream
1682321679,3.73.83.39,AStream
1682321684,52.59.249.245,AStream
1682321689,3.72.13.254,AStream
1682321694,3.64.62.59,AStream
1682321699,52.59.214.8,AStream
1682321704,18.195.50.87,AStream
1682321709,18.185.10.223,AStream
1682321714,54.93.252.105,AStream
1682321719,3.74.158.125,AStream
1682321724,18.185.38.63,AStream
1682321729,3.72.78.236,AStream
1682321734,54.93.52.2,AStream
1682321739,18.195.174.226,AStream
1682321744,3.66.227.163,AStream
1682321749,3.74.155.56,AStream
1682321754,35.156.237.28,AStream
1682321759,54.93.206.203,AStream
1682323110,52.57.25.221,AStream
1682323115,35.157.119.97,AStream
1682323120,18.196.71.40,AStream
1682323125,18.198.1.75,AStream
1682323130,3.124.217.229,AStream
1682323135,54.93.209.38,AStream
1682323140,3.75.205.103,AStream
1682323145,3.120.133.251,AStream
1682323150,35.159.2.78,AStream
1682323155,3.74.164.164,AStream
1682323160,3.120.15.93,AStream
1682323165,3.67.99.152,AStream
1682323170,18.185.121.96,AStream
1682323175,18.185.121.249,AStream
1682323180,18.156.118.241,AStream
1682323185,3.69.165.78,AStream
1682323190,3.125.42.25,AStream
1682323195,18.197.183.44,AStream
1682323200,3.122.60.165,AStream
1682323206,52.59.249.159,AStream
1682323937,18.198.203.233,AStream
1682323942,3.122.233.77,AStream
1682323947,3.73.49.173,AStream
1682323952,18.198.22.182,AStream
1682323958,3.122.252.143,AStream
1682323963,18.184.105.78,AStream
1682323968,3.121.98.85,AStream
1682323973,54.93.234.224,AStream
1682323978,3.75.141.254,AStream
1682323983,18.192.11.85,AStream
1682323988,18.197.91.164,AStream
1682323993,54.93.203.154,AStream
1682323998,3.65.35.70,AStream
1682324003,18.184.244.75,AStream
1682324008,3.72.13.19,AStream
1682324013,3.122.231.125,AStream
1682324018,18.197.65.12,AStream
1682324023,54.93.112.38,AStream
1682324028,3.71.9.192,AStream
1682324033,35.157.22.137,AStream
1682325388,3.72.233.228,AStream
1682325393,3.126.51.185,AStream
1682325398,18.195.88.217,AStream
1682325403,52.59.231.79,AStream
1682325408,3.127.149.232,AStream
1682325413,18.195.17.54,AStream
1682325418,52.58.199.125,AStream
1682325423,54.93.247.153,AStream
1682325428,3.72.104.206,AStream
1682325434,54.93.229.114,AStream
1682325439,18.156.172.243,AStream
1682325444,3.75.213.137,AStream
1682325449,3.124.217.8,AStream
1682325454,3.122.193.93,AStream
1682325459,3.72.111.20,AStream
1682325464,3.67.79.130,AStream
1682325469,3.73.55.218,AStream
1682325474,18.185.108.143,AStream
1682325484,3.73.158.29,AStream
1682325479,3.121.236.149,AStream
1682328594,3.74.46.143,AStream
1682328599,35.156.244.137,AStream
1682328604,3.75.206.58,AStream
1682328609,18.156.118.192,AStream
1682328614,3.67.94.223,AStream
1682328619,3.120.206.49,AStream
1682328624,3.66.227.163,AStream
1682328629,3.120.98.225,AStream
1682328634,18.197.19.184,AStream
1682328639,3.76.43.19,AStream
1682328644,35.159.21.169,AStream
1682328649,52.59.238.227,AStream
1682328654,52.59.188.10,AStream
1682328659,54.93.182.72,AStream
1682328664,18.184.79.229,AStream
1682328669,18.196.8.136,AStream
1682328674,18.159.213.3,AStream
1682328679,18.195.76.133,AStream
1682328684,3.126.245.147,AStream
1682328689,3.120.208.55,AStream
1682329301,18.185.3.91,AStream
1682329306,18.193.121.61,AStream
1682329311,18.185.102.92,AStream
1682329316,18.184.79.249,AStream
1682329321,3.75.232.235,AStream
1682329326,3.66.156.172,AStream
1682329331,18.156.3.1,AStream
1682329336,18.196.150.7,AStream
1682329341,52.29.99.203,AStream
1682329346,3.75.181.116,AStream
1682329351,3.75.135.133,AStream
1682329356,18.185.130.198,AStream
1682329361,18.192.10.246,AStream
1682329366,52.59.215.219,AStream
1682329372,3.72.37.247,AStream
1682329377,35.157.224.38,AStream
1682329382,3.76.43.153,AStream
1682329387,18.198.55.242,AStream
1682329392,3.127.68.55,AStream
1682329397,3.73.86.37,AStream
1682330512,18.197.101.235,AStream
1682330517,3.124.186.200,AStream
1682330522,3.68.76.149,AStream
1682330527,3.124.214.60,AStream
1682330532,3.127.247.84,AStream
1682330537,18.195.89.16,AStream
1682330542,3.73.49.131,AStream
1682330547,3.74.46.159,AStream
1682330552,18.185.83.79,AStream
1682330557,18.185.17.243,AStream
1682330562,3.125.104.73,AStream
1682330567,54.93.79.23,AStream
1682330572,3.120.229.111,AStream
1682330577,3.67.78.113,AStream
1682330582,3.66.222.196,AStream
1682330587,54.93.41.10,AStream
1682330592,3.69.167.93,AStream
1682330597,18.184.102.7,AStream
1682330607,18.185.131.52,AStream
1682330602,52.59.188.17,AStream
1682331371,3.70.252.123,AStream
1682331376,18.194.47.12,AStream
1682331381,52.28.84.47,AStream
1682331386,3.75.97.45,AStream
1682331391,18.195.143.204,AStream
1682331396,18.194.18.151,AStream
1682331401,52.59.217.252,AStream
1682331406,3.120.129.86,AStream
1682331411,18.194.214.196,AStream
1682331416,3.121.215.166,AStream
1682331421,3.74.162.219,AStream
1682331426,52.58.140.214,AStream
1682331431,3.127.79.231,AStream
1682331436,18.194.220.240,AStream
1682331442,18.184.248.95,AStream
1682331447,18.185.85.246,AStream
1682331452,35.156.202.197,AStream
1682331457,3.74.157.194,AStream
1682331462,35.157.230.85,AStream
1682331467,3.74.153.192,AStream
1682332902,3.75.183.246,AStream
1682332907,3.120.208.115,AStream
1682332912,18.194.131.157,AStream
1682332917,35.158.95.112,AStream
1682332922,3.64.63.0,AStream
1682332927,3.74.168.238,AStream
1682332932,3.72.113.64,AStream
1682332937,3.127.149.56,AStream
1682332942,18.185.48.96,AStream
1682332947,18.196.216.150,AStream
1682332952,18.185.97.237,AStream
1682332957,18.197.101.239,AStream
1682332962,3.120.132.143,AStream
1682332967,54.93.253.76,AStream
1682332972,3.68.72.135,AStream
1682332977,18.198.51.32,AStream
1682332982,3.70.249.188,AStream
1682332987,3.122.234.163,AStream
1682332992,3.73.38.73,AStream
1682332997,3.122.61.183,AStream
1682334860,3.76.48.217,AStream
1682334865,18.194.42.146,AStream
1682334880,18.192.11.49,AStream
1682334875,18.195.119.155,AStream
1682334870,54.93.224.121,AStream
1682334885,3.127.243.197,AStream
1682334900,18.194.107.253,AStream
1682334915,18.198.209.229,AStream
1682334890,18.195.155.150,AStream
1682334905,18.185.80.11,AStream
1682334895,18.194.207.249,AStream
1682334910,3.73.123.93,AStream
1682334925,18.195.133.247,AStream
1682334920,3.64.63.62,AStream
1682334941,3.120.229.220,AStream
1682334936,18.184.192.157,AStream
1682334931,3.121.98.103,AStream
1682334951,3.122.179.30,AStream
1682334956,3.122.116.211,AStream
1682334946,35.158.246.8,AStream
1682336089,3.120.27.157,AStream
1682336094,3.122.225.139,AStream
1682336099,3.124.186.151,AStream
1682336104,3.122.60.46,AStream
1682336109,3.75.94.18,AStream
1682336114,52.28.254.79,AStream
1682336119,52.58.240.6,AStream
1682336124,18.193.73.232,AStream
1682336129,18.195.110.22,AStream
1682336134,3.126.139.230,AStream
1682336139,3.67.192.151,AStream
1682336144,18.185.101.42,AStream
1682336149,3.121.216.182,AStream
1682336154,3.122.228.111,AStream
1682336160,35.157.146.134,AStream
1682336165,3.75.219.164,AStream
1682336170,18.194.88.31,AStream
1682336175,3.124.183.242,AStream
1682336180,35.156.93.222,AStream
1682336185,3.121.29.79,AStream
1682337318,35.158.215.187,AStream
1682337323,3.126.146.200,AStream
1682337328,18.197.192.2,AStream
1682337333,18.185.15.76,AStream
1682337338,3.75.220.185,AStream
1682337343,3.125.37.117,AStream
1682337348,3.125.115.126,AStream
1682337353,3.66.110.7,AStream
1682337358,3.74.155.177,AStream
1682337363,3.75.136.25,AStream
1682337368,3.67.99.195,AStream
1682337373,18.196.2.119,AStream
1682337378,3.70.250.128,AStream
1682337383,18.197.13.18,AStream
1682337388,52.58.244.186,AStream
1682337393,52.59.227.62,AStream
1682337398,3.72.13.98,AStream
1682337403,18.197.143.138,AStream
1682337408,18.196.250.168,AStream
1682337413,52.59.247.148,AStream
1682338100,3.72.112.170,AStream
1682338105,3.124.186.213,AStream
1682338110,18.185.102.202,AStream
1682338115,3.120.205.47,AStream
1682338120,18.184.194.132,AStream
1682338125,3.66.215.181,AStream
1682338130,3.73.38.145,AStream
1682338135,35.158.124.12,AStream
1682338140,18.197.143.34,AStream
1682338145,3.76.41.13,AStream
1682338150,3.127.229.158,AStream
1682338155,52.57.6.36,AStream
1682338160,3.73.118.33,AStream
1682338165,18.195.153.235,AStream
1682338170,3.74.45.73,AStream
1682338175,18.184.5.88,AStream
1682338180,3.120.131.207,AStream
1682338185,3.127.229.207,AStream
1682338190,3.66.225.131,AStream
1682338195,18.184.62.47,AStream
1682338710,3.68.193.138,AStream
1682338715,3.120.31.162,AStream
1682338720,18.194.5.107,AStream
1682338725,18.194.88.58,AStream
1682338730,3.66.216.29,AStream
1682338735,18.184.34.29,AStream
1682338740,3.122.54.153,AStream
1682338745,52.59.246.252,AStream
1682338750,3.121.215.166,AStream
1682338755,3.122.216.185,AStream
1682338761,3.120.237.161,AStream
1682338766,3.67.172.150,AStream
1682338771,3.73.42.95,AStream
1682338776,3.124.186.211,AStream
1682338781,3.121.199.105,AStream
1682338786,18.195.76.13,AStream
1682338791,54.93.164.15,AStream
1682338796,3.66.227.155,AStream
1682338801,54.93.231.129,AStream
1682338806,3.75.82.88,AStream
1682339682,3.120.16.91,AStream
1682339687,18.185.80.228,AStream
1682339692,54.93.177.234,AStream
1682339697,3.73.86.73,AStream
1682339702,3.74.47.30,AStream
1682339707,18.184.96.218,AStream
1682339712,3.120.159.141,AStream
1682339717,18.194.79.21,AStream
1682339722,18.184.115.238,AStream
1682339727,18.192.68.231,AStream
1682339732,3.122.195.68,AStream
1682339737,18.197.121.83,AStream
1682339742,52.59.235.173,AStream
1682339747,52.28.77.54,AStream
1682339752,18.197.143.202,AStream
1682339757,18.198.202.95,AStream
1682339762,3.74.166.141,AStream
1682339767,35.158.119.250,AStream
1682339772,3.73.158.201,AStream
1682339777,18.184.142.111,AStream
1682340281,54.93.103.133,AStream
1682340287,3.120.208.238,AStream
1682340292,18.184.48.203,AStream
1682340297,35.156.6.133,AStream
1682340302,3.72.250.112,AStream
1682340307,54.93.173.138,AStream
1682340312,35.159.49.136,AStream
1682340317,35.157.120.11,AStream
1682340322,18.193.75.159,AStream
1682340327,18.195.241.194,AStream
1682340332,3.65.38.166,AStream
1682340337,35.158.119.127,AStream
1682340342,54.93.127.178,AStream
1682340347,52.28.2.8,AStream
1682340352,18.197.93.117,AStream
1682340357,54.93.176.27,AStream
1682340362,3.64.53.100,AStream
1682340367,18.184.142.215,AStream
1682340372,3.70.216.211,AStream
1682340377,3.64.127.250,AStream
1682405803,3.75.175.186,AStream
1682405808,54.93.254.52,AStream
1682405813,18.194.16.111,AStream
1682405818,35.158.143.205,AStream
1682405823,18.197.83.55,AStream
1682405828,3.126.138.215,AStream
1682405833,3.74.155.60,AStream
1682405838,3.127.247.54,AStream
1682405843,52.29.22.45,AStream
1682405848,3.68.79.151,AStream
1682405853,18.192.67.186,AStream
1682405858,18.197.119.123,AStream
1682405863,3.75.200.77,AStream
1682405868,3.72.37.135,AStream
1682405873,18.156.172.60,AStream
